1359590407000000,7,0,00070004,2013-01-30,6067,D1,0,-6.134256,53.282379,-854,7014,43011,3204,0
1359590407000000,39,0,039A1002,2013-01-30,3241,PO,0,-6.268581,53.345974,-442,39026,36048,1479,0
1359590407000000,150,0,01501001,2013-01-30,6151,RD,0,-6.233033,53.342049,0,150005,33494,5192,1
1359590409000000,41,0,041C0001,2013-01-30,126,SL,0,-6.233152,53.452065,-633,41001,33637,3709,0
1359590409000000,56,0,056A0001,2013-01-30,1845,RD,0,-6.366169,53.305687,-664,56002,33248,2737,0
1359590409000000,83,0,00831003,2013-01-30,5649,HN,0,-6.264950,53.378567,-313,83006,40018,319,1
1359590409000000,46,0,046A1001,2013-01-30,6663,D1,0,-6.230950,53.317333,-817,46018,33540,804,0
1359590409000000,83,0,083A0001,2013-01-30,5687,HN,0,-6.290967,53.408051,0,83010,38072,2492,1
1359590409000000,140,0,null,2013-01-30,6228,HN,0,-6.266963,53.371498,-13,140013,33548,274,0
1359590409000000,7,0,00071003,2013-01-30,6071,D1,0,-6.241936,53.338097,-643,7007,43008,491,0
1359590409000000,29,0,029A0001,2013-01-30,5846,CF,0,-6.128115,53.398872,-272,29003,43062,927,1
1359590409000000,102,0,01021001,2013-01-30,429,HN,0,-6.116737,53.391804,-380,102001,40028,953,0
1359590409000000,15,0,015A0001,2013-01-30,2580,RD,0,-6.291283,53.318901,-231,15009,33486,1081,0
1359590409000000,451,0,045A1001,2013-01-30,5763,D1,0,-6.203467,53.296749,-413,451002,33329,3070,0
1359590409000000,7,0,00071003,2013-01-30,6028,D1,0,-6.257767,53.346249,-612,7019,43004,8,1
1359590409000000,747,0,07470001,2013-01-30,3493,SL,0,-6.250967,53.375099,-601,747006,40043,7406,0
1359590409000000,25,0,00251001,2013-01-30,687,CD,0,-6.260398,53.347248,117,25010,33298,315,0
1359590409000000,46,0,046A0001,2013-01-30,6675,D2,0,-6.171994,53.274479,-154,46019,36016,2018,0
